seed,x_cells,y_cells,area_cells,solute_mass
2,358.0329,196.7553,76,5.588545
2,586.4214,196.5412,100,8.005459
2,735.5107,196.0440,78,5.571375
2,798.0691,197.9327,120,10.061924
2,121.1677,197.8603,96,7.015680
2,911.7222,197.6987,98,7.780901
2,552.1658,197.6958,55,3.363568
2,222.1999,200.0984,82,6.009935
2,66.4728,197.8895,14,0.290202
2,142.5174,203.5647,162,14.281566
2,258.0540,200.6305,98,7.606924
2,326.9829,201.5097,103,8.161473
2,673.8739,201.2571,129,11.310875
2,178.2249,202.1067,90,6.588854
2,239.3367,199.7029,30,1.284062
2,478.3254,202.2353,81,5.485169
2,782.4214,200.0355,46,2.616867
2,10.1584,204.4244,149,13.325249
2,445.0868,204.5436,131,11.188944
2,302.9858,204.6321,103,7.841467
2,632.0753,203.0959,78,5.699471
2,652.9805,201.9288,45,2.499577
2,704.1749,210.4023,250,19.436857
2,53.8487,206.6448,100,7.586713
2,345.7693,205.7172,82,6.071667
2,564.0448,207.1356,114,9.338331
2,889.8983,205.6653,78,5.516962
2,1012.5312,205.5350,75,5.162313
2,856.2860,207.6864,106,8.576462
2,926.0632,207.5063,98,7.391877
2,194.2463,207.2552,71,4.758964
2,994.8942,209.2277,117,9.956987
2,410.9066,209.9911,130,10.788360
2,427.7254,207.1439,51,2.998209
2,609.4731,208.5412,54,3.106663
2,973.8168,208.9910,66,4.088516
2,209.3505,209.2724,53,3.134373
2,944.3862,209.5724,55,3.740887
2,37.0296,209.5695,30,1.239100
2,874.4255,212.1398,88,6.624514
2,95.1266,212.8737,97,7.283635
2,159.1121,213.4155,112,8.486418
2,282.1400,212.4819,87,6.676096
2,509.4555,214.9530,193,15.966458
2,773.8596,213.4732,104,8.127480
2,362.0220,215.0646,117,9.547672
2,460.8643,213.4615,82,6.047207
2,540.4994,213.9683,113,9.264854
2,581.2877,214.0332,90,6.750746
2,647.7144,213.5813,57,3.525587
2,728.4361,213.8776,70,4.682768
2,747.8818,216.1537,151,13.724410
2,251.6543,215.5177,84,6.251518
2,266.8615,213.5647,27,1.019176
2,803.2462,215.9917,117,9.694960
2,824.1709,217.0599,149,12.864148
2,314.9864,216.2012,68,4.700081
2,662.8867,215.5512,58,3.642933
2,26.1531,217.8218,102,8.010522
2,74.9404,216.6775,67,4.773124
2,121.9658,218.9047,125,10.637828
2,229.2253,219.2533,161,14.457977
2,484.9014,217.0715,71,5.112391
2,911.6581,215.9189,32,1.424776
2,390.0579,220.2401,136,11.638426
2,599.9406,219.6605,105,8.204140
2,334.9530,220.2594,107,8.676923
2,682.1964,220.2222,94,7.246406
2,957.1670,221.0029,108,8.314969
2,625.2641,221.1342,108,8.718445
2,1020.5363,217.5462,16,0.559623
2,894.6337,223.5224,148,12.612052
2,46.2078,222.2447,78,5.566450
2,933.6212,221.0199,38,1.746678
2,978.9689,224.3607,127,10.493417
2,199.6569,224.9969,129,10.996352
2,300.4562,224.2640,97,7.489947
2,108.0161,222.1725,21,0.688615
2,844.5094,223.1275,43,2.247699
2,865.3071,224.8212,85,6.232593
2,177.6471,225.7654,95,7.413192
2,428.2826,226.9676,133,11.433417
2,472.0622,225.9341,53,3.173791
2,570.6542,225.3982,44,2.203662
2,90.7868,228.3605,99,7.992286
2,141.2902,226.8160,52,3.106972
2,278.6629,227.2767,63,4.238024
2,555.1349,226.8644,71,5.095593
2,64.9680,231.5388,146,12.691372
2,452.4548,230.8936,123,9.380220
2,641.2072,230.0182,120,9.865314
2,773.0642,229.6902,107,8.504495
2,1.4055,230.3611,84,6.025461
2,374.7045,231.4265,110,8.683259
2,411.0685,230.1493,66,4.283909
2,922.9561,229.9718,61,3.793592
2,1008.6618,231.7065,126,10.373777
2,216.1614,230.2707,42,2.244679
2,263.4269,232.4712,92,6.683653
2,666.9728,231.2146,68,4.573236
2,699.2454,232.4692,116,9.716831
2,158.2366,232.8678,98,7.730347
2,537.7404,232.0943,71,4.979609
2,731.7896,233.7352,124,10.679990
2,588.2841,234.9059,114,9.602797
2,19.6221,234.8901,102,7.795435
2,241.1339,233.8033,52,3.268233
2,321.6241,235.9269,127,10.700666
2,487.4946,234.1805,81,5.794652
2,520.3452,234.6912,91,6.817207
2,940.4304,234.7959,105,7.825235
2,611.5026,237.1594,106,6.553658
2,34.9715,234.0909,21,0.818735
2,351.9418,239.3971,193,14.477720
2,835.7425,240.3934,140,9.546793
2,114.1699,236.7115,43,2.413704
2,129.1657,235.7545,42,2.392479
2,503.8883,237.6809,77,5.371670
2,799.8189,238.6521,235,18.005478
2,853.3967,237.7590,92,7.269540
2,910.0129,238.9316,121,9.387928
2,962.9959,237.2579,59,3.603898
2,880.2375,240.4203,116,9.542596
2,50.2875,236.8668,8,0.145739
2,180.2536,242.4318,136,11.827706
2,680.1307,241.1158,91,6.922551
2,714.4217,239.1508,36,1.802918
2,757.1746,239.6046,119,7.126176
2,285.0618,249.7839,236,18.694098
2,437.1658,241.7122,58,3.379400
2,656.8526,242.0802,76,5.604367
2,469.6575,244.9933,126,10.574353
2,984.7211,244.2579,173,12.657226
2,89.2083,246.5928,142,13.024736
2,407.9723,247.2456,141,12.328995
2,574.1373,244.8856,69,4.679959
2,146.2288,247.7486,156,12.993463
2,211.9770,248.5525,148,12.873918
2,251.5921,247.9275,124,10.435602
2,382.2697,246.4496,77,5.180150
2,551.3665,247.1183,119,10.126317
2,233.9526,247.7592,75,5.358106
2,304.7822,248.2529,108,8.859228
2,33.1436,253.2486,208,16.146279
2,108.9900,249.7915,73,5.179940
2,642.8949,257.6629,257,19.071588
2,778.1029,255.6227,182,12.535976
2,933.1719,249.4119,63,4.090816
2,8.8893,252.8782,168,15.137431
2,533.0453,250.1713,85,6.308900
2,619.9203,248.8480,45,2.675431
2,697.6579,262.1046,237,18.572491
2,894.7133,249.7918,64,4.086394
2,492.8436,251.7231,89,6.710443
2,738.1344,250.0248,49,2.949099
2,824.1583,252.5236,113,9.260552
2,339.7322,251.1783,45,2.554071
2,511.1615,258.2207,131,7.792079
2,862.4318,251.6999,51,2.947995
2,68.1073,254.6530,122,10.527918
2,444.5788,250.8953,20,0.632754
2,126.2585,254.1490,72,5.107148
2,591.4964,254.8517,93,7.045319
2,751.7719,253.1239,35,1.748562
2,963.8644,259.1867,162,11.807621
2,321.1254,265.1051,201,14.235880
2,1006.9497,254.9438,71,5.348038
2,194.9498,255.3984,43,2.436552
2,265.6707,256.0504,61,3.998177
2,427.9632,259.1925,146,12.664783
2,876.3508,255.7576,49,2.620852
2,945.6305,256.3814,82,5.894772
2,372.0470,258.5369,74,4.966010
2,620.6288,269.1574,278,19.532588
2,724.0028,261.4484,185,16.684151
2,917.3727,257.8959,96,6.250034
2,355.5073,257.6672,41,2.080874
2,458.3185,259.3995,90,6.803467
2,670.7519,261.5759,167,15.398009
2,393.6366,261.7754,106,8.447073
2,162.5529,260.1249,43,2.386541
2,850.3173,262.1587,105,8.338153
2,179.0958,263.1508,102,8.429895
2,807.2730,263.2957,117,9.973260
2,52.9397,264.9367,125,10.828974
2,574.4850,269.7150,124,7.369333
2,142.7557,265.1377,63,4.046253
2,217.7056,268.8059,306,25.242091
2,758.5238,265.9589,97,7.520559
2,992.9059,267.5090,162,14.649597
2,86.0091,266.9725,103,8.388799
2,482.1750,267.9468,147,13.168610
2,556.8722,266.9141,104,8.675882
2,893.3740,268.8195,165,14.694527
2,1019.9459,271.8908,170,11.105109
2,125.1555,275.6497,322,24.342653
2,533.3142,269.4669,146,12.561354
2,345.0768,274.6527,204,17.702145
2,927.6221,269.9419,82,5.768953
2,251.3870,269.5329,62,4.175952
2,300.8490,270.6559,75,5.277270
2,408.2461,269.5675,63,4.178491
2,442.4410,271.4012,105,7.938691
2,592.6509,271.5594,91,7.179308
2,269.4357,273.2009,99,7.606604
2,793.9218,272.2149,71,5.169333
2,824.5770,274.4374,115,9.437047
2,868.3241,275.6936,150,13.103919
2,383.7411,273.7466,52,3.134150
2,947.0487,275.3934,100,7.820290
2,367.0658,276.0227,99,7.683600
2,744.5875,275.9031,79,5.712375
2,159.5270,278.3559,153,13.546622
2,841.2250,274.5761,36,1.881620
2,36.1386,279.1285,159,13.704044
2,461.9477,279.9538,131,11.261126
2,510.1066,279.8632,135,10.817648
2,717.1522,278.7179,76,5.373099
2,98.2264,279.6171,95,7.172532
2,181.0625,287.8268,164,10.674627
2,418.2105,281.7698,109,8.708597
2,976.9689,283.6140,168,15.427062
2,912.6672,281.6998,94,7.194815
2,670.6583,281.7164,67,4.487202
2,686.3095,282.9555,80,5.957917
2,77.8917,281.8769,43,2.406362
2,776.9600,287.3759,255,17.605031
2,59.0287,284.8536,102,8.440434
2,286.3170,287.3311,187,15.682940
2,655.1866,283.6598,66,4.343046
2,807.7092,287.0860,122,9.848447
2,229.0259,285.6423,99,8.057870
2,313.9644,285.6128,76,5.387796
2,548.3187,286.6343,126,10.876690
2,489.4240,288.4690,139,12.201446
2,732.8370,285.5324,58,3.588435
2,932.4180,285.7351,56,3.516942
2,199.3332,287.7496,82,6.123551
2,254.1870,288.7654,184,12.860408
2,959.3426,286.5839,52,3.036809
2,12.1281,292.1294,192,17.775944
2,396.8358,290.9651,166,15.258204
2,639.7581,289.0939,92,6.835400
2,841.9689,289.9045,103,8.227592
2,529.4022,287.9068,38,1.873400
2,594.7261,290.3219,102,8.438484
2,1006.5539,291.7856,103,7.583438
2,374.9258,288.8302,24,0.925994
2,434.9668,290.0994,68,4.672515
2,577.5224,290.1260,79,5.719678
2,880.7745,291.5628,91,7.145526
2,711.9420,294.9316,135,11.389077
2,117.4435,294.8462,84,6.265200
2,746.2197,291.9103,24,0.879670
2,451.1746,295.5851,94,7.195666
2,612.9772,297.5062,147,12.903323
2,825.7424,293.8422,34,1.633905
2,72.1710,297.0118,106,8.674011
2,900.6968,298.4891,163,15.044907
2,947.5733,296.0432,77,5.464600
2,991.5866,295.1634,49,2.769283
2,100.4658,298.4880,107,8.344970
2,562.8408,298.2238,87,6.348916
2,695.9194,295.8381,35,1.471371
2,865.5510,295.4372,36,1.804845
2,923.3608,297.3921,64,4.237115
2,35.3482,299.7949,112,9.434549
2,161.0404,298.2460,87,6.437495
2,303.6297,298.6457,75,5.181482
2,341.6886,299.1407,99,7.650718
2,756.8731,305.0734,166,10.944215
2,325.2644,299.1264,73,4.943645
2,361.4730,300.9389,125,10.513184
2,679.0253,299.4685,81,5.824189
2,503.3967,300.8814,93,6.968111
2,662.1384,301.3984,110,8.832595
2,853.0187,302.0938,104,8.115661
2,137.0794,303.4988,130,11.331136
2,236.4763,301.6644,56,3.563969
2,539.0621,303.1741,93,7.103243
2,206.7425,303.3318,78,5.427268
2,519.4764,304.0005,91,6.887253
2,272.9636,303.0158,45,2.516727
2,381.3670,304.9165,101,8.105898
2,634.2637,307.9161,141,9.018678
2,734.1114,306.6566,149,13.470896
2,193.9695,303.3447,20,0.673710
2,222.0390,305.2644,73,5.090925
2,425.7617,305.9157,139,11.587909
2,475.6694,307.5216,170,13.492820
2,801.6424,305.5990,69,4.732423
2,935.7834,304.1130,38,1.753126
2,971.6807,307.4357,119,10.130611
2,1014.1498,308.6830,153,10.860904
2,53.7147,307.9873,107,8.966596
2,817.4170,314.2305,223,17.270700
2,177.2732,308.0298,55,3.301011
2,256.1272,308.7395,75,5.386421
2,875.4685,306.9005,36,1.726969
2,85.5034,309.5997,78,5.595428
2,594.7483,311.5540,127,10.848168
2,18.1437,309.8035,25,0.954796
2,289.3728,313.0007,161,12.645216
2,991.0714,311.9570,81,5.785128
2,403.8692,317.1310,214,20.505900
2,784.6301,314.3617,160,14.662736
2,953.4613,310.8959,42,2.242508
2,153.8240,312.9339,65,4.079775
2,314.6486,313.2983,74,5.312523
2,574.4702,314.2481,110,8.857093
2,124.1320,313.6524,42,2.241669
2,334.5377,312.3457,22,0.733565
2,708.9547,316.1257,147,12.635238
2,890.3000,313.4287,47,2.442003
2,444.3615,316.3310,127,10.669151
2,685.2095,316.6449,119,10.062494
2,69.2309,314.8463,42,2.265268
2,106.6511,317.0612,107,8.442554
2,557.6788,315.5894,63,4.216229
2,243.5225,316.1242,40,2.060290
2,353.2293,317.7069,79,5.666676
2,913.6624,320.1547,177,16.647377
2,191.6575,319.7930,113,9.176777
2,526.3003,321.1347,163,14.902880
2,7.4166,317.8580,38,1.835447
2,36.3855,319.1589,79,5.716450
2,459.6859,318.8953,66,4.060852
2,836.5486,325.0892,225,19.043938
2,939.0529,320.7908,128,10.849976
2,613.5399,321.1976,101,7.810451
2,645.3927,320.4578,88,6.967471
2,663.4047,321.2311,100,7.899713
2,862.7073,322.4957,148,13.225122
2,165.4237,321.0934,64,4.036409
2,209.6814,321.2264,56,3.461482
2,371.2934,322.4052,92,6.981503
2,498.0802,325.7362,176,16.504063
2,226.7309,325.0960,150,13.586127
2,262.6590,326.4179,128,11.272907
2,746.2629,323.0231,48,2.906282
2,769.1020,325.8086,100,7.666223
2,963.0130,325.1882,100,8.013241
2,22.3371,325.3290,88,6.755341
2,136.8997,324.3876,55,3.113446
2,722.3349,323.3068,18,0.492217
2,981.1715,324.5148,39,2.016647
2,328.9162,333.8538,227,17.003893
2,882.6050,326.9905,106,8.265537
2,81.3928,332.5870,171,13.957363
2,387.2501,324.7532,8,0.140070
2,549.4776,329.0286,108,8.838710
2,996.3745,335.7311,222,18.040941
2,63.5117,328.4439,52,2.790720
2,118.2323,328.8503,52,3.047306
2,305.7844,331.5821,136,11.651884
2,1020.3808,330.7711,109,8.785925
2,48.7054,330.9059,79,5.833574
2,149.2549,330.7245,82,5.656444
2,176.6911,330.9710,86,6.339295
2,586.0125,330.8631,125,10.557886
2,426.1464,333.5027,167,15.015075
2,282.0511,332.9962,78,5.685516
2,627.9057,332.0525,62,3.944955
2,897.4190,329.7631,14,0.296779
2,474.2054,334.6978,114,9.358862
2,792.2723,334.7892,130,11.373730
2,692.1367,335.7017,141,12.360340
2,727.2769,335.7085,115,9.170494
2,246.4154,335.3216,81,5.854412
2,358.1979,335.8699,156,11.358527
2,101.9850,337.8620,137,12.129174
2,204.5403,334.9789,39,2.045952
2,455.8327,338.0733,119,9.861444
2,511.6223,337.3332,62,4.187182
2,641.5781,337.2272,62,3.745172
2,528.9805,336.6590,24,0.750432
2,664.6485,339.5177,150,10.120859
2,753.1112,338.4127,181,14.007602
2,910.6612,337.6337,54,3.409123
2,390.5095,341.7904,166,14.669436
2,848.2225,340.2502,63,4.146267
2,928.5601,341.6754,134,11.736752
2,972.0559,340.2007,74,5.298237
2,132.0034,343.3459,156,13.786450
2,561.1715,343.2551,120,9.867079
2,613.5964,342.9361,131,11.053577
2,814.8379,342.1335,98,7.664552
2,949.9371,342.1608,122,10.154837
2,13.7670,342.6157,96,7.453526
2,161.7635,343.4754,107,8.380452
2,32.1881,343.8598,101,8.331430
2,863.6236,342.8981,48,2.798383
2,885.9965,344.2426,102,8.142960
2,192.9373,344.2767,80,5.752073
2,408.0620,344.2209,64,4.048668
2,58.2858,345.8974,96,7.375559
2,224.1505,345.4888,68,4.743554
2,267.4598,354.8956,238,18.777128
2,710.6543,347.4053,127,10.480436
2,290.3047,347.1175,110,7.704659
2,486.2401,348.6470,123,10.369424
2,208.0132,347.6516,43,2.290845
2,539.6806,358.8066,206,15.500332
2,592.7653,348.9914,102,7.876807
2,1022.3404,347.9894,54,3.174431
2,829.2031,349.0715,58,3.549806
2,313.7851,351.1029,86,6.368994
2,349.6577,349.9211,74,5.175179
2,441.6554,348.4265,35,1.738003
2,519.2349,351.1696,113,9.263615
2,787.2384,350.7291,97,7.334928
2,178.4421,351.8576,82,6.177891
2,238.2602,351.2666,93,7.035759
2,424.2976,351.3182,43,2.156637
2,648.3233,351.5399,59,3.613919
2,681.7369,355.3107,115,9.616309
2,72.5314,356.1726,117,9.819360
2,371.4398,355.4848,89,7.103218
2,576.0662,356.9425,109,9.007037
2,767.4110,356.4928,107,8.591598
2,869.1306,355.4985,96,4.846107
2,844.8638,356.5445,91,6.938873
2,470.0672,364.0479,151,10.219240
2,726.1039,357.6539,84,6.270940
2,747.0875,358.3148,109,9.166238
2,965.9604,361.5127,154,12.841825
2,990.9210,358.4375,111,9.196926
2,1010.5779,357.1138,79,5.849495
2,103.8040,360.1305,144,12.857953
2,630.9222,357.9778,96,5.745898
2,893.1135,359.5561,103,8.094169
2,912.4684,359.4670,128,11.361355
2,41.7687,361.4562,147,13.193779
2,502.1218,359.0083,71,5.073942
2,660.6058,358.7341,50,2.895274
2,434.5871,360.0983,79,5.453097
2,807.0191,360.8107,111,8.529472
2,130.8903,363.2457,197,14.424373
2,157.5227,362.6179,92,6.875410
2,607.2879,358.8785,17,0.465343
2,948.3502,360.1804,47,2.620824
2,5.7140,361.2610,55,3.474633
2,335.1886,362.6601,87,6.588295
2,931.0317,362.5186,87,6.592780
2,194.4395,364.1632,87,6.960549
2,219.8643,364.3844,171,13.565140
2,294.2116,372.6926,255,19.861319
2,395.0972,366.7992,160,11.385241
2,452.5342,364.7604,67,4.524454
2,711.0674,371.3481,231,14.724138
2,20.4588,366.1937,85,6.463205
2,85.7135,367.5734,74,5.230876
2,248.1954,371.3343,164,14.069289
2,787.4123,367.5123,86,6.374666
2,831.0136,367.9524,101,7.998084
2,357.0096,371.8070,169,14.793886
2,417.5732,369.3533,91,7.046487
2,490.7229,367.4174,62,4.090080
2,561.3100,368.7765,94,7.370647
2,319.1065,370.6913,92,7.130092
2,649.3868,370.2988,86,6.644552
2,174.6251,372.5289,140,12.204049
2,619.1683,371.7809,93,6.733005
2,858.6478,376.9168,179,11.788926
2,517.2853,376.2054,157,13.321595
2,667.2217,372.5158,78,5.468922
2,736.6685,371.9835,57,3.463024
2,1017.9756,372.5002,62,4.342546
2,67.7831,377.0060,157,14.316206
2,581.3110,375.5196,117,9.882617
2,754.2106,373.2450,33,1.581310
2,880.7637,376.5183,139,12.166499
2,983.8236,373.5581,53,3.131523
2,375.7412,376.0940,105,8.358858
2,603.6586,376.8023,119,9.217243
2,684.7476,375.6267,77,5.335949
2,941.9258,375.8185,96,7.486879
2,803.5672,377.6976,86,6.770083
2,906.9475,378.7307,119,9.654626
2,341.0115,377.1295,32,1.390880
2,435.6315,379.4869,152,12.653700
2,546.2257,378.0566,60,3.782598
2,772.8286,378.7380,109,8.915641
2,1002.5153,381.5446,160,14.513832
2,47.9006,381.6647,103,8.132552
2,102.7790,379.9934,68,4.781391
2,142.5289,381.7127,113,9.183836
2,207.7365,381.3277,84,6.399808
2,270.5115,382.3675,90,7.320394
2,823.1097,382.6853,110,8.821254
2,969.6247,381.3678,73,5.152196
2,8.5547,384.3905,122,10.291822
2,28.4848,384.9306,135,11.981714
2,193.3448,391.2654,147,9.455063
2,462.5631,384.9834,140,11.924509
2,484.9670,383.7775,75,5.421313
2,120.5117,384.3001,100,7.724090
2,229.7868,384.4888,94,7.386199
2,308.7141,384.2643,55,3.600178
2,405.4666,386.4922,113,9.330844
2,629.6371,387.8309,156,14.136012
2,925.9167,386.1432,96,7.381961
2,327.0979,388.5042,115,9.531490
2,697.4581,392.2766,133,9.697002
2,753.8197,387.7829,85,6.387765
2,89.4083,389.1366,85,6.423400
2,501.0850,389.3449,119,9.951213
2,654.1308,389.5909,122,10.077242
2,735.6687,387.9980,61,3.852516
2,675.8927,389.5953,86,6.848615
2,531.9219,391.2744,95,7.295700
2,552.7430,391.1940,81,5.883350
2,569.8157,391.2878,80,5.684732
2,895.1589,389.4520,35,1.645274
2,984.8462,392.1301,85,6.439247
2,156.3012,394.8092,178,15.740779
2,588.8984,389.3451,16,0.410206
2,786.0727,393.3757,110,9.246765
2,720.6353,394.0284,87,6.510504
2,844.8779,397.3747,161,13.183004
2,959.6770,391.7148,24,0.866137
2,347.4512,393.1753,54,3.211524
2,243.0736,395.0810,72,5.377493
2,260.0247,396.4165,96,7.371558
2,363.1933,396.4918,81,5.748624
2,419.5395,397.1837,92,6.912195
2,809.1023,396.2926,73,5.137678
2,881.4038,397.7181,110,8.827564
2,107.5780,397.1805,70,4.839589
2,449.2219,398.3102,99,7.998463
2,601.7046,400.6501,168,14.539936
2,944.8726,399.6425,153,12.299904
2,213.7183,397.8162,70,4.804435
2,304.0554,398.7499,92,6.711794
2,480.8264,397.2814,38,1.723643
2,62.3520,401.1143,167,15.925343
2,280.3716,401.2801,124,10.664797
2,385.6479,400.8076,179,15.010961
2,766.0147,401.1874,101,8.017590
2,826.3111,399.4847,39,1.999278
2,1011.9153,400.6361,85,6.149418
2,515.0397,399.9627,45,2.619455
2,1.6498,399.9531,23,0.696488
2,125.5656,402.9202,94,7.366274
2,177.0572,404.7067,161,14.888478
2,739.7298,404.0545,124,7.170353
2,971.9486,402.9931,112,9.308141
2,579.4807,403.3163,84,6.137157
2,863.0954,403.7261,86,6.418099
2,332.4710,404.7148,98,7.799587
2,644.6682,404.9018,85,6.459638
2,906.3452,407.5352,141,11.803916
2,925.3777,404.4890,70,4.787712
2,542.9489,407.0615,126,10.590710
2,620.0479,405.1918,54,3.300351
2,19.1197,408.3795,128,11.084995
2,88.4768,407.7029,130,11.423445
2,669.1565,408.1976,136,11.467921
2,42.0804,408.6070,103,7.994897
2,226.0943,408.8988,110,9.065923
2,433.8750,409.5548,130,11.474037
2,690.7160,408.9353,73,5.066714
2,492.3544,410.5786,134,11.647771
2,709.3241,410.4240,100,7.778953
2,798.6219,410.7143,131,11.175237
2,351.6607,411.2647,97,7.757253
2,248.0172,411.6786,91,6.855143
2,999.8644,410.8279,68,4.518485
2,462.2318,414.5992,220,17.573244
2,778.7758,409.8487,22,0.838790
2,143.7622,414.8106,130,10.812749
2,296.1182,414.7551,112,9.577024
2,404.2706,413.5802,96,7.449429
2,563.5714,414.9528,121,9.999785
2,829.3168,413.9356,87,6.391942
2,202.9075,415.5907,106,7.892945
2,816.0475,411.9761,21,0.807151
2,512.0033,417.3395,131,11.245041
2,162.1036,415.7185,56,3.452067
2,879.3054,418.0332,185,12.655911
2,3.3209,418.6829,126,10.623767
2,111.1743,418.7247,175,16.151750
2,754.4236,421.9499,186,13.041115
2,934.0268,418.4538,98,7.699005
2,274.8531,428.0685,195,13.977543
2,319.4618,420.1486,166,15.429522
2,371.4142,418.8924,104,8.347652
2,952.9432,416.4055,31,1.357325
2,985.4628,422.1633,160,14.485097
2,611.6392,420.2402,96,7.521806
2,531.1213,420.6814,96,7.588949
2,638.5739,421.4365,191,16.641190
2,845.4262,419.8205,58,3.564297
2,31.4350,420.9320,73,4.871752
2,590.8172,422.0790,108,8.889940
2,62.2594,423.7385,151,13.539058
2,675.2496,423.1177,70,4.976127
2,723.3013,423.6706,143,12.381367
2,1010.2721,421.4738,54,3.181111
2,965.6126,430.8565,170,12.263934
2,186.4060,425.7894,112,9.198193
2,388.6105,424.8817,90,6.742732
2,258.8738,423.3101,29,1.142678
2,86.6508,426.4553,88,6.746376
2,219.3258,427.5776,112,9.220630
2,779.1874,429.9717,207,16.784357
2,344.2571,427.1015,73,4.993282
2,419.7813,430.0801,167,15.397817
2,694.6912,427.4791,97,7.956319
2,132.7031,427.6732,62,3.971773
2,240.5334,430.2151,136,11.968485
2,898.6499,427.8990,62,4.057571
2,917.2670,429.3808,115,9.803763
2,470.1506,433.1607,222,14.373657
2,816.8815,430.2726,104,8.151522
2,359.0570,430.0949,56,3.430368
2,564.9526,431.1764,96,7.417088
2,856.2968,431.3590,96,7.806899
2,439.9445,431.3310,71,4.848551
2,834.6460,431.9192,67,4.715571
2,546.5839,433.7822,100,7.730250
2,661.2377,434.9814,107,8.789337
2,945.1185,433.9822,103,8.354956
2,164.8833,435.8873,138,12.046926
2,294.8570,436.4507,100,7.959567
2,499.3422,436.9779,101,7.883456
2,736.6655,436.8959,86,6.695955
2,799.4322,436.5320,88,7.047719
2,881.0743,435.8898,69,4.947736
2,45.1885,439.3309,120,9.800699
2,74.6569,436.3811,46,2.374085
2,200.1964,437.5124,82,6.070286
2,620.7197,439.2886,158,14.325822
2,98.5663,438.1675,80,5.789694
2,121.9627,438.3108,76,5.489897
2,145.3608,436.9012,42,2.326004
2,592.7140,438.3027,89,6.644612
2,1005.5390,442.3251,256,21.927388
2,19.5538,442.6166,198,16.270044
2,257.5135,438.4373,52,3.177855
2,372.8550,440.1546,90,6.638649
2,398.5331,440.1391,118,10.237731
2,530.9610,440.0101,71,5.486040
2,338.5861,442.9222,191,13.179855
2,681.3103,442.2017,121,10.361516
2,311.8560,442.3532,81,6.073121
2,514.6817,442.0267,75,5.256759
2,714.9551,442.6318,99,7.761220
2,897.4630,443.1301,60,4.063956
2,183.5562,442.9729,39,1.892763
2,448.3328,441.9263,17,0.465578
2,645.6902,446.4176,135,11.697351
2,756.4227,445.6800,96,7.634912
2,981.0488,444.9270,63,3.975653
2,485.2134,445.8618,64,4.289093
2,575.5620,450.3403,168,12.863175
2,701.8455,450.2737,116,6.247489
2,864.2995,446.4173,77,5.494030
2,918.0312,447.9118,126,10.979657
2,59.9110,444.0490,11,0.252915
2,134.8834,447.7843,80,5.816611
2,847.7622,448.1663,81,5.815422
2,938.2177,448.1808,73,4.985656
2,217.3976,450.2173,121,10.134447
2,782.1149,448.7916,66,4.337496
2,235.8574,450.1349,81,5.997763
2,827.9695,451.9217,136,11.589756
2,109.4183,452.1850,98,7.586834
2,433.5729,454.7130,156,14.266938
2,957.6477,450.9169,74,5.020324
2,71.2601,452.7004,87,6.160426
2,272.1794,453.0709,100,8.102813
2,195.9015,453.5266,69,4.528734
2,470.7168,454.0748,100,8.147476
2,553.4203,455.2927,130,11.552290
2,598.5681,455.1441,124,10.576710
2,169.0806,456.2544,156,14.107929
2,383.6533,454.4776,80,5.773736
2,740.6535,455.3645,118,10.290805
2,803.6813,456.3169,132,11.387888
2,881.1819,456.3770,126,10.794880
2,1023.7340,455.7657,133,10.456525
2,88.2014,456.6587,126,10.516976
2,769.0887,454.5022,44,2.412151
2,252.8162,457.3286,115,9.206122
2,291.3743,457.4949,152,12.605181
2,527.1440,457.9058,134,11.260412
2,147.9315,456.9525,69,5.178509
2,326.5726,456.0866,43,2.349885
2,363.0816,458.8025,140,12.466266
2,418.0041,465.2717,187,13.131786
2,627.8989,457.0200,45,2.656528
2,58.6229,457.3061,27,0.966641
2,397.8480,459.3974,63,4.410892
2,499.6431,460.2824,118,8.810711
2,41.9025,461.9294,158,14.439274
2,453.1491,461.2676,94,7.223561
2,666.0355,460.1666,85,6.037118
2,991.6609,460.6931,54,3.260600
2,24.2474,461.0831,41,2.098767
2,342.6383,461.7121,62,4.196324
2,900.5915,463.5604,109,8.624575
2,612.6859,464.3611,88,7.057404
2,645.8046,461.7769,25,0.973946
2,679.9552,461.7629,41,2.139864
2,718.8997,463.4589,63,4.421146
2,975.5164,464.8795,133,11.780207
2,314.1595,464.8407,97,7.667573
2,935.6342,462.2938,26,0.909726
2,125.5540,466.4339,109,9.022743
2,840.4724,464.6363,68,4.523453
2,950.5852,467.9699,118,10.168103
2,482.7164,466.7496,53,3.234501
2,866.8756,467.2039,83,5.962450
2,919.0103,468.2223,109,9.035146
2,195.3591,468.7426,93,4.298203
2,790.3398,468.6631,95,7.399275
2,106.3915,468.6424,55,3.681584
2,233.0104,469.9449,75,5.589561
2,764.5500,470.4918,118,9.598872
2,213.7767,470.7276,108,8.618416
2,692.2528,472.3829,136,11.786764
2,821.0561,468.5931,28,1.178964
2,631.4681,471.8140,101,7.755345
2,274.0685,473.1823,110,8.996513
2,536.2505,470.8781,42,2.084261
2,733.2122,472.7856,99,7.970380
2,549.4431,472.8917,60,3.755569
2,567.9645,475.9768,158,14.039961
2,1020.0499,474.8809,135,11.852412
2,148.2031,473.1187,100,6.511842
2,333.4591,475.0339,90,7.064307
2,383.2505,475.4758,135,11.563204
2,465.8210,473.5075,46,2.618762
